x,y,wkt,district
-73.94936,40.59436,"POLYGON ((-73.9180939774059 40.5865785698474,-73.9180570988807 40.586444780618,-73.9170712391773 40.5857452162341,-73.9157554595215 40.5844315028695,-73.918333659164 40.5839102092401,-73.9211630386481 40.583717237242,-73.9299848349008 40.5842416696584,-73.929633896727 40.5834070422242,-73.9306733362876 40.5831680455119,-73.9308919491579 40.5829384282744,-73.9307421108895 40.5827671808211,-73.9309614481332 40.582736844487,-73.9317156378481 40.5828200119303,-73.9319457296763 40.5831171629326,-73.9319295283256 40.582878002029,-73.9323783744948 40.5829267431846,-73.932015216134 40.5829342166547,-73.9320198113188 40.5831193581394,-73.9326001877029 40.5829275011805,-73.9334928738287 40.5830669506319,-73.9342111330294 40.5829880324626,-73.9343811192369 40.5831472666947,-73.9345613470674 40.5831736476767,-73.9345619889977 40.5830284070044,-73.9356921347403 40.583283326997,-73.9357679905619 40.5832857432093,-73.9361337536827 40.583322708295,-73.9363185792625 40.5831872847012,-73.9365773434583 40.5832487391114,-73.9369756931601 40.5832385599517,-73.937016228586 40.5832415061808,-73.9371260170378 40.5833549639094,-73.9381205954616 40.5833487120936,-73.9380956253675 40.5831250444741,-73.9385541816162 40.5833462179972,-73.9384785476393 40.583186130977,-73.9386698858643 40.5831726614685,-73.9386289765586 40.5830752551456,-73.9392978226389 40.5831755019872,-73.9393029503752 40.5833414487754,-73.9398268075665 40.5833396792244,-73.9398599353937 40.5833395677938,-73.9405788784537 40.5833364586219,-73.940701614686 40.5833358583439,-73.9409178749194 40.5833106398082,-73.9409356406838 40.5833105399786,-73.9411584165411 40.5833074610225,-73.9412107184935 40.583306738559,-73.9414419286834 40.5833483806927,-73.9415755014069 40.5836157890712,-73.9425527559886 40.5835227092753,-73.9427030980988 40.5835170308961,-73.943048517049 40.5835003628258,-73.9431964822172 40.5834978956926,-73.9435460957102 40.5834792479477,-73.9436929511981 40.5834759871688,-73.9440690621305 40.5834802421361,-73.94423545632 40.5834881845876,-73.9446197081937 40.5835048590292,-73.9447768620326 40.5835160372286,-73.9451761988985 40.5835296111506,-73.9453513459114 40.5835372851041,-73.9457315712998 40.5835531074191,-73.9459005409079 40.5835608955863,-73.9462877682818 40.5835769192734,-73.946435712333 40.5835713852766,-73.9467908719719 40.5835587007183,-73.9469193850804 40.5835542665443,-73.9472697491818 40.5835414152954,-73.9474701004386 40.5835364281104,-73.9534946445316 40.5829964308053,-73.9533027833903 40.5820109824333,-73.9496981473167 40.5823276340746,-73.9427420468073 40.5810038224499,-73.9338142242859 40.5811411588805,-73.9337594310321 40.5811402745072,-73.9330049065391 40.5811529081348,-73.9329110046874 40.5811540006106,-73.9328077809352 40.5811556521872,-73.9325814831236 40.5812729741098,-73.9310642998346 40.576171332627,-73.9315039836448 40.5756687371755,-73.9348623453755 40.5755360286025,-73.9348949822607 40.5752298785804,-73.9350800356059 40.575517698268,-73.9364724942081 40.5758687285804,-73.9367089431491 40.5754266591059,-73.9368325803375 40.5755682491208,-73.9425104987525 40.5753817863929,-73.9425585423299 40.5755725622727,-73.9442805351869 40.5758087435547,-73.9446346120927 40.575699428042,-73.9446019606001 40.5752437008717,-73.9447458369285 40.5755219593539,-73.9457249415383 40.5755676711396,-73.9461837967037 40.5753070680267,-73.9459253232438 40.5751236637628,-73.9520793393298 40.5744068339314,-73.9525448334379 40.5742322109842,-73.9539956578954 40.5742745476353,-73.9540847581112 40.574081503567,-73.9542868912973 40.575739568114,-73.9536531411025 40.5758322123225,-73.9544397097361 40.5796081918985,-73.9550725409835 40.5816884080126,-73.9549416669596 40.5819771368406,-73.9559214021923 40.582456065279,-73.9560428928678 40.5827444866403,-73.9564587163488 40.582667082832,-73.9570327672755 40.5830435657894,-73.9591110140059 40.5828649082513,-73.9600494132374 40.5832781051989,-73.9605180985952 40.5894611450768,-73.9743373487979 40.5879497512776,-73.9742185959007 40.5901196169703,-73.9837229607571 40.5958293126875,-73.9732412669134 40.5969870534211,-73.9721788594566 40.6042029477302,-73.9729957711089 40.6088223787091,-73.9536003140367 40.6109581037004,-73.9516691937973 40.6113214239709,-73.9507793544207 40.6116436951616,-73.9491211263346 40.6130614566021,-73.9448291324973 40.6160544485961,-73.9440570324921 40.6120010809163,-73.9390138899053 40.6076077157566,-73.9390510486925 40.6074415351268,-73.9384912869345 40.6069301816862,-73.9383485046719 40.607008693749,-73.93789192841 40.6065960988895,-73.9380995041515 40.6062034472498,-73.9384363557153 40.6059821006243,-73.9342640863865 40.6022389483046,-73.9335525907977 40.6026955183017,-73.9281328138099 40.5977861651447,-73.9295700002701 40.5968285013183,-73.9180939774059 40.5865785698474))",315
-73.98285,40.75640,"POLYGON ((-73.9730163139326 40.7642871470443,-73.9681883169975 40.7622350883236,-73.976987148548 40.7501652237964,-73.9802223423305 40.7515302444157,-73.9806748953348 40.7509133665434,-73.9829583530974 40.7477726170918,-73.9797249068121 40.746411139822,-73.9852336892439 40.7388484933662,-73.9864733941875 40.7393710831767,-73.9866511406354 40.7391091741878,-73.9870373714362 40.7392746406333,-73.9873029926869 40.7389112884077,-73.986854896951 40.7387230140484,-73.9876078983849 40.7375060866166,-73.9865364432594 40.7370582726177,-73.9887807610401 40.7339736599528,-73.9968413865849 40.7373691509576,-73.9914200311113 40.7448109452702,-73.9971004770528 40.7472133657573,-73.9821120597637 40.7677527448203,-73.98149265855 40.767889466852,-73.9730163139326 40.7642871470443))",105
-73.94693,40.66281,"POLYGON ((-73.9287234672017 40.6645038183767,-73.9316036075362 40.6632386940308,-73.9309049709519 40.6566186043264,-73.9596980887746 40.6548474620981,-73.9598624626391 40.6556430365151,-73.961882295178 40.6548894377275,-73.9630710756847 40.6622172576651,-73.9628671278055 40.6626611304355,-73.9622511702752 40.6632069265929,-73.9609573846951 40.6632933027646,-73.9625767463443 40.6716524480754,-73.9552710664475 40.6701331545192,-73.9283510930507 40.6686554443481,-73.9287234672017 40.6645038183767))",309
-73.94663,40.67437,"POLYGON ((-73.9582935995577 40.6798393849981,-73.9520648819952 40.6785945825846,-73.9218250295241 40.6769466110492,-73.9227539913683 40.6671055830124,-73.9287234672017 40.6645038183767,-73.9283510930507 40.6686554443481,-73.9552710664475 40.6701331545192,-73.9625767463443 40.6716524480754,-73.9667400968379 40.672847732935,-73.9683581637509 40.6730752164111,-73.9689434987253 40.6728957410909,-73.9687187657535 40.6739349333966,-73.9691295626224 40.6749082608218,-73.9700908601908 40.675510373077,-73.9705625492327 40.6754968257996,-73.9710506258899 40.6752453628288,-73.9751446042666 40.6808801565149,-73.9741059239001 40.6806579236479,-73.9739790133184 40.6809915266259,-73.9743928788177 40.6810544213425,-73.9739574533548 40.6822779839828,-73.9676797185484 40.6809637068136,-73.9675334014302 40.6817770354725,-73.9582935995577 40.6798393849981))",308
-73.95912,40.63186,"POLYGON ((-73.956301780335 40.6550565286466,-73.9558266130807 40.6505380540239,-73.9556533908019 40.6466386548276,-73.9547316750304 40.6447808232145,-73.9541278391637 40.639169543055,-73.9539431527148 40.6385029680872,-73.9511645389578 40.6384564271319,-73.9482664214541 40.6386154340775,-73.9477747290536 40.6340063996777,-73.9458691604395 40.6341257912302,-73.9455123794129 40.6307997253309,-73.9441567762406 40.6295165274329,-73.9473281469422 40.6291748092568,-73.9448291330508 40.6160544486661,-73.9491211264091 40.6130614564865,-73.9507793549285 40.6116436952735,-73.9516691937213 40.611321424388,-73.9536003141177 40.6109581033528,-73.9623809065877 40.6099946122788,-73.9659082993924 40.6286627226056,-73.9725830863069 40.6279262077759,-73.9765160549069 40.6273027311531,-73.9776178569839 40.6331618841752,-73.9725586489797 40.6337216219851,-73.9724162487894 40.6330020761901,-73.9676287944674 40.6352468643528,-73.9722237200203 40.6510551972389,-73.9714576368087 40.6511485579807,-73.9598624620739 40.6556430362456,-73.9596980888127 40.6548474618844,-73.956301780335 40.6550565286466))",314
-73.97869,40.69352,"POLYGON ((-73.9692944002995 40.7071015873091,-73.9683907732385 40.7068374433388,-73.9672110565267 40.7042639651762,-73.9621812141176 40.7002289659099,-73.9628410715188 40.6980469230886,-73.9618998116612 40.6981965876312,-73.961751381969 40.6968544233788,-73.960294249636 40.6903545037357,-73.9582935995577 40.6798393849981,-73.9675334014302 40.6817770354725,-73.9676797185484 40.6809637068136,-73.9762105189412 40.6827378016205,-73.9787616625555 40.683773695718,-73.9804629923302 40.6812307980488,-73.982855799574 40.68215721432,-73.9824178203172 40.6827888175726,-73.9843755475441 40.6835507062815,-73.9847994925511 40.6829174800642,-73.986996641591 40.6837732620482,-73.9865644747394 40.6843970075162,-73.9887130021866 40.6852328702309,-73.9891298489233 40.6845977049007,-73.9939307381862 40.6864611223797,-73.9923651130888 40.6896983765692,-74.0006244803784 40.6920497430261,-74.0007745033576 40.6919040102617,-74.0017957661054 40.692193028443,-74.0017450675458 40.6924150021121,-74.0040094065822 40.6932164525262,-74.003454931737 40.6940598837855,-74.0012715960239 40.6933043145241,-74.0009601305544 40.6940773368096,-74.0030153842206 40.6947860976728,-74.0023994714164 40.6957199079381,-74.0002701693769 40.6949740559417,-73.9994144694643 40.6963659296358,-73.9995251849743 40.6965830797683,-74.0004907792518 40.6969344489041,-74.0004329186916 40.6970607199161,-73.9995947817131 40.6967905149215,-73.999555336442 40.6969534859492,-73.9994088294518 40.696893442714,-73.9994755138736 40.6967123877671,-73.999183434744 40.6968934413406,-73.9989974865641 40.6968205316717,-73.9987660250738 40.6971289865154,-74.0010504768284 40.6979164892103,-74.0004891316 40.6987660319245,-73.9983790524609 40.6980715491004,-73.9980224725337 40.6987699908925,-74.0000198506194 40.6994743021567,-73.9994760842564 40.7003310321469,-73.9975004281577 40.6996471230089,-73.9971619878344 40.699801066751,-73.9972460738972 40.7001496633937,-73.9966991344351 40.7008852315133,-73.9981402455234 40.7015270425694,-73.996193718276 40.7033853956824,-73.9951397127849 40.7029823697487,-73.9950473717012 40.7031400949781,-73.9954470880146 40.7032835603169,-73.9952949121618 40.7035623211566,-73.9948018265736 40.703300213181,-73.9946643472547 40.703438863209,-73.9950307046108 40.7038164561119,-73.994715686255 40.7040049444242,-73.9947775882118 40.7042541161575,-73.9945712338611 40.7043845187282,-73.9938648541958 40.7045642623266,-73.9937760162059 40.704457712612,-73.9935102581685 40.7046317605565,-73.9921284787015 40.7046978971196,-73.9921224501345 40.7044044568528,-73.9918630350497 40.7040948968955,-73.9909489972486 40.7040406971066,-73.990228655245 40.7049422999268,-73.9883047642168 40.7045487239234,-73.9882914335636 40.7050789150481,-73.9879582075139 40.7051424730113,-73.9868739635951 40.7051655327714,-73.9865311713832 40.7049873548579,-73.9864357407157 40.7053568632158,-73.9834395032605 40.7056523505163,-73.983369639707 40.7054693204612,-73.9824610087455 40.7055170532154,-73.9824243120344 40.7058303103976,-73.9810253461329 40.7059071694122,-73.9810187791672 40.7058057626186,-73.9823034927389 40.7057452349657,-73.9823308823388 40.7055602893938,-73.9809265435485 40.7053775108674,-73.9809100856268 40.7059161995983,-73.9795606246336 40.70575187129,-73.9790519390336 40.7059752192936,-73.9789325420038 40.7059331625249,-73.9790622890354 40.7059542851824,-73.979244775004 40.7055594528875,-73.9789649907237 40.7055104520932,-73.9788205296099 40.7058707239107,-73.9789290979457 40.7055044553257,-73.9787397343668 40.7054713204035,-73.9786405057564 40.7058389043914,-73.9786858455303 40.7054624331949,-73.9786467310392 40.7055992776018,-73.9784670182384 40.7055704781836,-73.9783937451076 40.7059789383261,-73.9788544726735 40.7060737910124,-73.9783461873043 40.7060082212317,-73.9785334277981 40.7048847788558,-73.9780221117396 40.7042992218586,-73.9772134020122 40.7042221825271,-73.97751359364 40.7032050080481,-73.9771370645103 40.7030138371455,-73.9762400861442 40.7047838996957,-73.9759624022334 40.7047237626059,-73.9769289304819 40.7028060754275,-73.9761608108093 40.7021795353747,-73.9755360029461 40.7030510647771,-73.9753313117186 40.7029601801504,-73.9760073170651 40.7019543889782,-73.9755022700991 40.7017665645574,-73.9754049199328 40.7019194030236,-73.9745516721888 40.7015985992283,-73.975800956659 40.6997606728526,-73.9757490483195 40.6996034504851,-73.9753614175694 40.6995887735634,-73.974116578081 40.7013135270482,-73.9729278661924 40.7003028086783,-73.9725745569983 40.700090311304,-73.9723934506015 40.7001745775744,-73.9737584441913 40.7015423939695,-73.9731882042449 40.7016780588883,-73.9733259978739 40.7024209115986,-73.9728365650301 40.7027369966291,-73.9728403365082 40.7033546838821,-73.9726708218615 40.7035096362702,-73.9723139005093 40.7038527954922,-73.9721594257275 40.7039784642878,-73.9714580106012 40.7035169719858,-73.9711048595755 40.7034679914883,-73.9709345150122 40.7036330277435,-73.9710210683877 40.7038238698335,-73.9733607376847 40.7052487998775,-73.972550237943 40.7062127466182,-73.9712263658575 40.7057981564722,-73.971097992157 40.7058583127103,-73.9710583601061 40.7069546899937,-73.9702636217502 40.7068957605912,-73.9704902551376 40.7054089220744,-73.9701703815558 40.7053701095244,-73.9701821927931 40.7049375265671,-73.9692983743159 40.7050965875655,-73.9692944002995 40.7071015873091))",302
-73.94058,40.68768,"POLYGON ((-73.918047488384 40.687221502235,-73.9163026156746 40.6785853652643,-73.9164662779787 40.6766552929954,-73.9520648817579 40.6785945823009,-73.9582935993184 40.6798393851036,-73.9602942491973 40.6903545035167,-73.9617513817276 40.6968544232278,-73.9618998117465 40.6981965876143,-73.9570213638839 40.6989821697574,-73.9419322160861 40.7007334904723,-73.918047488384 40.687221502235))",303
-74.01130,40.70774,"MULTIPOLYGON (((-74.0167490111571 40.6933516202576,-74.0153906479993 40.6933063871829,-74.0151762718046 40.6932649326231,-74.0152609608318 40.6930450665613,-74.0151302333724 40.6932520478416,-74.0149446001129 40.6931492740333,-74.0151575713524 40.6930237668838,-74.0142226807361 40.692831158429,-74.0134370836137 40.6921236944682,-74.0133340906543 40.6920282223357,-74.0126100177982 40.69137235663,-74.0125989812838 40.6913425877712,-74.0125292812604 40.6911545889227,-74.0121964495859 40.6910370995962,-74.0122116238182 40.6907999487071,-74.0119729626534 40.6907792070522,-74.0119820165614 40.6906146589102,-74.012232761153 40.6904695823361,-74.0123083326717 40.6892884347504,-74.0131707132588 40.6881630224004,-74.0148824299061 40.687262821445,-74.0160487561184 40.6873462575576,-74.0170513163854 40.6868842389467,-74.0171224420303 40.6868515883617,-74.0205451247877 40.6852803184945,-74.0206141239076 40.6852486404801,-74.022242241164 40.6845266581327,-74.0223369807842 40.6844846443064,-74.0225950484847 40.6843679458275,-74.0227604427199 40.6842926986911,-74.0235430557981 40.6840112341193,-74.0246495449065 40.6839868163803,-74.0256732904973 40.6842447059588,-74.0263354962363 40.6848099476473,-74.0266296442012 40.6855350548542,-74.0264272258257 40.6861835904071,-74.0202067264838 40.6920421754965,-74.0197345340262 40.6931223599175,-74.0167490111571 40.6933516202576)),((-74.011144984171 40.7258227338342,-74.0108142386781 40.7257980948682,-73.9993143177837 40.7175584112993,-74.0007909993822 40.7152992257823,-74.0005287965138 40.7151783157503,-74.0004605043557 40.7141196695492,-74.0002577344343 40.7136920888284,-74.0008925594804 40.7130233555938,-74.0008692609444 40.7115764149846,-74.0005113078153 40.7109925258443,-74.0014728489499 40.7097548101232,-73.9991959580479 40.7079556322734,-74.0011882997256 40.7068680812861,-74.0009842133495 40.706424968528,-74.001408113017 40.7061876433051,-74.0005844162928 40.705442188951,-74.0014386418054 40.704880480071,-74.0020628726626 40.7054252603081,-74.0025710980177 40.7055318346227,-74.0026865747512 40.7054575028528,-74.0019721503947 40.7047461230124,-74.0021732966763 40.7046148517924,-74.0024321577553 40.7046861131057,-74.0023881538623 40.7048039189703,-74.0033245200584 40.7056368500853,-74.0038347228062 40.7053114982672,-74.0026304112037 40.704231208029,-74.0028683447733 40.7040834805868,-74.004058111836 40.7051556183393,-74.0060219340251 40.7038831551445,-74.0061425159086 40.7039892281606,-74.0065973673896 40.7036941565844,-74.0053055733095 40.7025681197653,-74.0054957260305 40.7024396365965,-74.0055369094512 40.7026537754677,-74.0056766701925 40.7025923267255,-74.0067864699873 40.7035763820502,-74.0075205008183 40.7031300742463,-74.0076994357599 40.7028575332858,-74.0092921753185 40.7019383261356,-74.0087010913042 40.7011481216627,-74.0077569402008 40.7015562562486,-74.0075928109434 40.7013363351265,-74.0085375633539 40.7009279496871,-74.0083507242629 40.7006776021034,-74.0086218105461 40.7005604182692,-74.0095862792475 40.7018456402206,-74.0111823320848 40.7014596465751,-74.0111092032455 40.7012840186764,-74.0112912888383 40.7012582364014,-74.0108010422198 40.7002154669383,-74.011151785253 40.7009066540433,-74.0113598122036 40.7008602122929,-74.0113355432051 40.7005766073778,-74.0115043613257 40.7008233129538,-74.0117307174636 40.7007783716533,-74.0116329293417 40.7004664720705,-74.01185523513 40.7007471750561,-74.0120881317341 40.7006895621718,-74.0118581754571 40.7001153573683,-74.0119634103102 40.7000457990132,-74.0123930504509 40.7006287820849,-74.0125953730827 40.7005790869642,-74.0126152702436 40.7001165195667,-74.0129102680554 40.7005318652272,-74.0131089286037 40.7005157055892,-74.0130133431898 40.6998265102856,-74.0131144886599 40.6997824196266,-74.0132749449639 40.7005051235492,-74.0134870581174 40.7004864762921,-74.0135343001707 40.7001164151466,-74.0136762427588 40.7001340754206,-74.0135319276034 40.7003193539655,-74.0135597192626 40.7009481243331,-74.0139529777396 40.7009992363193,-74.0142220824864 40.7001197451414,-74.0141538387786 40.7005861198362,-74.0142906577462 40.7006523986354,-74.0146726504553 40.7002186557722,-74.0143252945359 40.7006695580914,-74.0146446834817 40.7008255577412,-74.0150696336285 40.7003265110525,-74.0150997739407 40.7003425191098,-74.0146751069956 40.7008428635106,-74.0150225868278 40.701000757703,-74.0151437693268 40.7008511460368,-74.0171465316225 40.7027136040021,-74.0176494271675 40.7035028536909,-74.0175718082708 40.7041921353367,-74.0177959964593 40.7042431527034,-74.017752001037 40.7040631372837,-74.0178190385994 40.7039461765536,-74.0179561917739 40.7039840397687,-74.0178458623117 40.704250294145,-74.0184488792299 40.7041705595979,-74.0186692986859 40.7044435322107,-74.0174823563413 40.7046755148594,-74.0181144810168 40.7045618562668,-74.0188889318731 40.7047373972937,-74.0193439983285 40.7061019273521,-74.0191242120843 40.7069840691498,-74.0186320353695 40.7071479700229,-74.018850349915 40.7069785671788,-74.0185365844427 40.706926576682,-74.0181917441952 40.7078298806819,-74.0188564613271 40.7080557894417,-74.0177715942797 40.7128428312172,-74.01780183074 40.7123533800118,-74.016625696687 40.7121655751682,-74.0166198531178 40.7127644058005,-74.0163215186837 40.7134162390676,-74.0175458850114 40.7136194789044,-74.0177264150268 40.7130784379139,-74.0167116378904 40.7186324336632,-74.0132146781412 40.718323977252,-74.0130695066156 40.7189304513409,-74.0129103791202 40.7197431093228,-74.0134565072578 40.7198099645685,-74.0134152161467 40.7200277397017,-74.0163799355336 40.7203848656438,-74.0163071862043 40.7207352778611,-74.0130012577217 40.7203413483454,-74.012898753334 40.7208763032416,-74.0156961714943 40.7212146825472,-74.0156239104547 40.7215517117514,-74.0131621174585 40.721262221114,-74.0131180848483 40.7214819919408,-74.0136366884485 40.7215248193493,-74.0136170348082 40.7215944400823,-74.0125402091091 40.7215114345742,-74.0116547168301 40.7258800205772,-74.0115833919812 40.7261792930885,-74.011144984171 40.7258227338342)))",101
-73.73735,40.69958,"POLYGON ((-73.7469445677034 40.6375374528246,-73.7467958691229 40.6378799454738,-73.7446224338377 40.6394544388322,-73.7439919922241 40.6412553211583,-73.7476051786069 40.6448576810618,-73.7484091571566 40.6454651724918,-73.7666973078598 40.6558111009651,-73.7673923396939 40.6558464222199,-73.7683287704949 40.6556083685255,-73.7697450114406 40.6559565087174,-73.7744782543771 40.6589100814533,-73.7761171731642 40.6597532121518,-73.7788012257304 40.6605704069324,-73.7839411926725 40.662791085872,-73.7850265121039 40.6634293269261,-73.796416304971 40.665029183936,-73.7998209238062 40.6652675159295,-73.8020334566382 40.6652562790292,-73.8016840458495 40.6663306070647,-73.7930611858291 40.6662014584454,-73.7894822729531 40.6663759069634,-73.7803180461336 40.6671846268118,-73.774452448882 40.6674798319173,-73.770176189589 40.667323719439,-73.7579578030338 40.6659636593257,-73.7569966997126 40.6677495243803,-73.7564387091547 40.6696746351534,-73.7563637586623 40.6724374947,-73.7558190774312 40.6757609999368,-73.7552359446718 40.6772966675637,-73.7522596519041 40.6814996699178,-73.7500912766975 40.6859317068104,-73.748571295611 40.6878119982653,-73.7448474688549 40.693147317726,-73.7512138366523 40.7073148441816,-73.7537097137154 40.7133329015496,-73.7594427988974 40.7210717102278,-73.7540927922224 40.7247001728659,-73.756704661377 40.7262377006396,-73.7529716556446 40.7277138881732,-73.750484324531 40.72922956282,-73.7467227701397 40.7324854195418,-73.7429492244037 40.7354648219173,-73.7415177331768 40.7368686314696,-73.7390134678441 40.7397547504939,-73.7381618445059 40.7403847072159,-73.7337562120611 40.742755900039,-73.7310659809697 40.7448966483883,-73.7290680710314 40.7473992316042,-73.7282551718074 40.749702001656,-73.7277149235766 40.7506351684391,-73.7264160830994 40.7519241512163,-73.7232680941303 40.7539558738232,-73.7224123081341 40.7549284638309,-73.7214600624668 40.7566663556664,-73.7203173121871 40.7579055330636,-73.7189718632235 40.7587915129152,-73.7176737299849 40.7593194873466,-73.7161266406061 40.7596689896264,-73.7135196389212 40.7598460068673,-73.7016348128049 40.7525016041195,-73.7000215564582 40.7392448138448,-73.7014720822183 40.7375198324041,-73.7076635263988 40.7278392038416,-73.710501307789 40.7272353568104,-73.7177008882207 40.726211706816,-73.7256733287907 40.7240459272992,-73.7291457136283 40.7227713382621,-73.7303276502626 40.7221655642677,-73.7291776553916 40.7191754814602,-73.7273609775037 40.7123972074217,-73.7268962335944 40.7099868391966,-73.7270483244981 40.7095070180439,-73.7267848267902 40.7019953882307,-73.7265457083575 40.6989909032502,-73.7262039551138 40.6889926020894,-73.7257992363342 40.6843621104762,-73.7259079576805 40.6826648650338,-73.7256314077647 40.6795962104083,-73.7262957282405 40.6770663721539,-73.7275575193612 40.6741698457948,-73.7282426687226 40.6680323541952,-73.7282740794679 40.6664378492953,-73.7281148707919 40.6653535707785,-73.7278592285263 40.6650762273554,-73.727818866757 40.6631250396593,-73.7283320753535 40.6630522002983,-73.7279326003161 40.6617570907945,-73.7264457422921 40.6591698707045,-73.7255690535797 40.6567333978152,-73.7255039460805 40.6555247705344,-73.7249860630382 40.6542616901112,-73.7251007002589 40.6523540025165,-73.7252274356127 40.6520092541811,-73.7302878863662 40.6503767768438,-73.7351363726644 40.6497402940059,-73.7390461808082 40.6482094330114,-73.7414384192767 40.6468974311703,-73.7416627723398 40.6422063130309,-73.7420522082291 40.6414824557807,-73.7414241529175 40.6405116417826,-73.7422752324551 40.6401316326351,-73.7412603604836 40.6389057504241,-73.7394725740194 40.6357146821126,-73.7400052633213 40.6353171154602,-73.7417075692807 40.6350457971212,-73.7417207177196 40.6350054120794,-73.7425382781588 40.6351832167886,-73.74239259954 40.6356385506704,-73.7425867579945 40.6354616067632,-73.7424377394036 40.6357210055207,-73.7423147637244 40.6356962348704,-73.7424220127429 40.6357578169931,-73.7423735133512 40.6358247973051,-73.7412509504513 40.6369479520804,-73.7410244486754 40.6372802628445,-73.7411193003817 40.6374764004926,-73.7409662361534 40.6373130260258,-73.7413050844997 40.6379070641138,-73.7418917630043 40.6381304649077,-73.7427310227825 40.6382784068405,-73.7439726448978 40.6378882637375,-73.7440395149231 40.6379943275885,-73.7435236220965 40.63889773785,-73.7437355749845 40.6390303683953,-73.7447969415436 40.6370832799176,-73.7447141150542 40.6373152976708,-73.7451963305132 40.6371999629429,-73.7462935511359 40.6364455185381,-73.7467921078447 40.6367863865156,-73.7469965446013 40.6368990848724,-73.7470012121053 40.6371352779461,-73.7471557195881 40.6371346146077,-73.7469952734954 40.6371588954971,-73.7469445677034 40.6375374528246))",413
-73.75914,40.75668,"POLYGON ((-73.7135196389212 40.7598460068673,-73.716855762659 40.75953379035,-73.7183210773124 40.7590903515289,-73.7199843295208 40.7581690966973,-73.7211113741724 40.7571198012183,-73.7224123081341 40.7549284638309,-73.7232680941303 40.7539558738232,-73.7264160830994 40.7519241512163,-73.7273802532006 40.7510378406149,-73.7282551718074 40.749702001656,-73.729147299488 40.7472820723795,-73.7306293810466 40.7453724306894,-73.7322705431978 40.7438272350875,-73.7343710225396 40.7423598700109,-73.7381618445059 40.7403847072159,-73.7390134678441 40.7397547504939,-73.7415177331768 40.7368686314696,-73.7429492244037 40.7354648219173,-73.7467227701397 40.7324854195418,-73.750484324531 40.72922956282,-73.7529716556446 40.7277138881732,-73.756704661377 40.7262377006396,-73.7578727842706 40.7271151197976,-73.7623434699066 40.7295465586916,-73.7643520876815 40.7311594602338,-73.7656451168112 40.7325413956358,-73.7637011641548 40.7328723854455,-73.7647136588044 40.7340939691106,-73.7624967116502 40.7347428283765,-73.7627344063328 40.7352704326735,-73.7624874645417 40.7367392508941,-73.7655698716687 40.7432664255868,-73.7668799089587 40.7441018503151,-73.7677312880643 40.7457844965112,-73.7724159856487 40.7438931161689,-73.7803674134721 40.7425999336013,-73.7958881995126 40.7383846441278,-73.7964035693557 40.7382906264126,-73.7964407839767 40.7384472161541,-73.7967263620658 40.7384249115503,-73.796294355616 40.7385605754969,-73.7972580917379 40.7402213125504,-73.7972322326524 40.7417037761674,-73.7954319759643 40.7432725599241,-73.7945364559877 40.7445159083984,-73.7944600737253 40.745445223751,-73.7948166968248 40.7484304976646,-73.7945786537029 40.7535712834695,-73.7923765623042 40.7530787196677,-73.7934412951337 40.7607724009088,-73.7921692778709 40.7709849646956,-73.7927139779891 40.7737958028575,-73.7916366446201 40.7742469311089,-73.7758409624136 40.7786206498327,-73.7756002319549 40.7793316434821,-73.7706111224179 40.7820880720461,-73.7685819623663 40.7798851031154,-73.7681605310846 40.779644237145,-73.7682019312253 40.7794524569551,-73.7681631062847 40.7794050987182,-73.7670925102986 40.7768531187022,-73.7663296086254 40.7758513310264,-73.7657293446561 40.7746116048681,-73.7641777059138 40.7728382668957,-73.7612643858289 40.7704042414864,-73.7596021538123 40.7687315327538,-73.7589364941703 40.7683426042215,-73.7586440164822 40.7673654458729,-73.7578716783101 40.7669547041863,-73.7573915803916 40.7671749480002,-73.7564122145592 40.7665224982201,-73.7565020917007 40.7663527804565,-73.7560234744352 40.7664726970827,-73.7554744758833 40.7663738560729,-73.7549381152664 40.7661015277298,-73.7550734802663 40.7675413829979,-73.754860529294 40.768412529328,-73.7543952536378 40.7687617385175,-73.7547152883186 40.7688034203675,-73.7547073088922 40.769749799457,-73.755334166305 40.7710064308823,-73.7555363589355 40.7709938026966,-73.7553435338708 40.7710304294705,-73.7555746978087 40.7715374029467,-73.7550840482499 40.7717215052751,-73.7551166068 40.7718431834148,-73.7550605757276 40.7717274518548,-73.7543821189845 40.7720495479915,-73.7535713807317 40.7727028932591,-73.7533682915694 40.7732161248563,-73.7539571107534 40.7743144861083,-73.754242871112 40.775275107794,-73.7551871256689 40.7765063484132,-73.7548593782975 40.7769046776087,-73.7549833089033 40.7770520811791,-73.7548146007303 40.7776273104857,-73.7555191885289 40.7775924216551,-73.7555187483075 40.7777123257931,-73.7547097443963 40.7777260898622,-73.7543032066576 40.7784143890865,-73.7540276120128 40.779612157391,-73.7530094975 40.7808743536663,-73.752999764561 40.7812977685374,-73.7522949895501 40.7820930500928,-73.7508073074488 40.7829016574655,-73.7441245148245 40.7786469363493,-73.7400811064163 40.7762170736728,-73.7393773562411 40.7760219481313,-73.7391249872708 40.7757124213148,-73.737704202381 40.7748018633016,-73.7215346075219 40.7648314662237,-73.7209772442466 40.7647684355781,-73.7135196389212 40.7598460068673))",411
